121.561535,24.994156,臺北市文山區興隆路三段185巷5弄1~30號
121.5329954,25.0156865,臺北市中正區羅斯福路四段12巷1~30號
121.5631011,24.9902272,臺北市文山區木柵路二段109巷27弄1~30號
121.5158163,25.025915,臺北市中正區汀州路二段61~90號
121.559072,24.980933,臺北市文山區木新路三段243巷1弄1~30號
121.508559,25.053531,臺北市大同區南京西路301~330號
121.5149311,25.0642434,臺北市大同區重慶北路三段9巷31~60號
121.5055243,25.0392242,臺北市萬華區柳州街1~30號
121.5182367,25.0514702,臺北市大同區南京西路64巷20弄1~30號
121.5120952,25.0511383,臺北市大同區延平北路一段61~90號
121.498251,25.035695,臺北市萬華區西園路一段212巷1~30號
121.5149684,25.0746351,臺北市大同區重慶北路三段335巷31~60號
121.588711,25.084202,臺北市內湖區內湖路二段253巷31~60號
121.593487,25.085882,臺北市內湖區金龍路47巷14弄1~30號
121.5257577,25.0604296,臺北市中山區林森北路421~450號
121.5396547,25.0832353,臺北市中山區通北街65巷2弄1~30號
121.614472,25.076536,臺北市內湖區康寧路三段75巷1~30號
121.5602117,25.0913044,臺北市內湖區文湖街21巷94弄1~30號
121.5898876,25.0870141,臺北市內湖區內湖路三段143巷1~30號
121.5305005,25.065582,臺北市中山區吉林路391~420號
121.5278946,25.0573288,臺北市中山區新生北路二段91~120號
121.6177577,25.0719472,臺北市內湖區康樂街136巷29弄1~30號
121.537375,25.0647501,臺北市中山區建國北路三段61~90號
121.5592439,25.0813112,臺北市中山區植福路286巷1~30號
121.5587789,25.0371604,臺北市信義區光復南路415巷91~120號
121.5736346,25.0336649,臺北市信義區信義路五段121~150號
121.5604396,25.0355788,臺北市信義區基隆路一段364巷1~30號
121.5540755,25.025119,臺北市信義區崇德街31巷11弄1~30號
121.614931,25.062856,臺北市南港區經貿二路235巷1~30號
121.5602394,25.0463563,臺北市松山區八德路四段72巷16弄1~30號
121.5610801,25.0609339,臺北市松山區富錦街421~450號
121.4696216,25.1294743,臺北市北投區中央北路四段456巷5弄1~30號
121.5290129,25.1223132,臺北市士林區中山北路七段81巷1~30號
121.537488,25.113151,臺北市士林區士東路286巷1~30號
121.5088858,25.0802977,臺北市士林區葫蘆街61~90號
121.5237802,25.1097071,臺北市士林區克強路10巷19弄1~30號
121.5043739,25.1290294,臺北市北投區三合街一段82巷91~120號
121.521435,25.094047,臺北市士林區中正路391~420號
121.5023378,25.1182033,臺北市北投區承德路七段361~390號
121.5263636,25.1188811,臺北市士林區天母北路1~30號
121.5157923,25.0873006,臺北市士林區通河東街一段151~180號
121.5066649,25.1175581,臺北市北投區尊賢街249巷1~30號
121.5311156,25.1182677,臺北市士林區天母東路1~30號
121.5311156,25.1182677,臺北市士林區天母東路1~30號
121.5242831,25.0839297,臺北市士林區劍潭路1~30號
121.5507675,25.0425754,臺北市大安區敦化南路一段187巷31~60號
121.5234309,25.0280007,臺北市大安區羅斯福路二段35巷31~60號
121.5538112,25.0359791,臺北市大安區仁愛路四段300巷26弄1~30號
121.5433978,25.0418587,臺北市大安區忠孝東路三段301~330號
121.508226,25.054772,臺北市大同區貴德街40巷1~30號
121.508226,25.054772,臺北市大同區貴德街40巷1~30號
121.616247,25.095176,臺北市內湖區康樂街1~30號
121.5459921,25.0817465,臺北市中山區大直街34巷1~30號
121.5412304,25.0648496,臺北市中山區龍江路377巷1~30號
121.596051,25.0820041,臺北市內湖區星雲街161巷1~30號
121.5927226,25.0691137,臺北市內湖區民權東路六段121~150號
121.5917246,25.0407951,臺北市南港區福德街391~420號
121.5797994,25.0458755,臺北市信義區永吉路517巷1弄1~30號
121.5693272,25.0271263,臺北市信義區信義路五段150巷301~330號
121.532634,25.0318069,臺北市大安區新生南路二段30巷1~30號
121.5273057,25.0217882,臺北市大安區羅斯福路三段151~180號
121.5562044,25.0423947,臺北市大安區光復南路180巷1~30號
121.5461312,25.036913,臺北市大安區大安路一段169巷1~30號
121.5520933,25.0416789,臺北市大安區忠孝東路四段211~240號
121.5543246,25.0309957,臺北市大安區通化街39巷1~30號
121.5277566,25.1185796,臺北市士林區天母西路31~60號
121.521606,25.08715,臺北市士林區後港街151~180號
121.4783338,25.135636,臺北市北投區中央北路四段18巷1~30號
121.465318,25.1180269,臺北市北投區知行路1~30號
121.502156,25.1332219,臺北市北投區磺港路1~30號
121.5882806,25.0393423,臺北市南港區福德街331~360號
121.5776639,25.036451,臺北市信義區虎林街242巷1~30號
121.6178097,25.0612078,臺北市南港區經貿一路31~60號
121.587888,25.040736,臺北市南港區成福路194巷1~30號
121.5789132,25.076876,臺北市內湖區文德路22巷9弄1~30號
121.5901159,25.0688745,臺北市內湖區民權東路六段1501~1530號
121.52247,25.057235,臺北市中山區中山北路二段72巷1~30號
121.542098,24.9896,臺北市文山區景興路282巷1~30號
121.5621581,24.9967987,臺北市文山區萬芳路107巷1~30號
121.5563853,25.0202761,臺北市大安區和平東路三段308巷1~30號
121.5435516,25.027216,臺北市大安區復興南街二段301~330號
121.5526669,25.0394926,臺北市大安區忠孝東路四段216巷40弄1~30號
121.5395869,25.0422752,臺北市大安區忠孝東路三段217巷1弄1~30號
121.5422289,25.0336459,臺北市大安區信義路三段151~180號
121.533515,25.033877,臺北市大安區信義路三段91~120號
121.5335409,25.0396686,臺北市大安區仁愛路三段5巷3弄1~30號
121.534898,25.03911,臺北市大安區仁愛路三段31巷1~30號
121.5489965,25.0294666,臺北市大安區敦化南路二段91~120號
121.5506502,25.0246565,臺北市大安區和平東路三段91~120號
121.563128,25.106821,臺北市士林區中社路二段45巷1~30號
121.5246335,25.1231392,臺北市北投區石牌路二段343巷1~30號
